pc_timestamp,sample_index,raw_value
2522732,1422,5500
2523732,1423,4372
2524732,1424,5717
2525732,1425,9011
2526732,1426,9051
2527736,1427,6842
2528736,1428,5763
2529736,1429,2309
2530732,1430,-574
2531732,1431,-2312
2532732,1432,-1233
2533732,1433,1467
2534732,1434,4834
2535736,1435,7663
2536736,1436,12075
2537732,1437,9375
2538732,1438,7028
2539732,1439,2765
2540736,1440,-901
2541736,1441,-3980
2542736,1442,-1524
2543732,1443,2389
2544736,1444,6202
2545732,1445,9650
2546732,1446,8940
2547736,1447,9960
2548732,1448,7032
2549732,1449,3133
2550732,1450,1993
2551732,1451,241
2552736,1452,-2353
2553736,1453,1045
2554736,1454,3244
2555736,1455,10241
2556736,1456,9846
2557736,1457,7559
2558732,1458,4405
2559732,1459,436
2560736,1460,-3735
2561736,1461,-1134
2562732,1462,4046
2563732,1463,7041
2564736,1464,7529
2565732,1465,7013
2566732,1466,6952
2567736,1467,6520
2568732,1468,4537
2569736,1469,-3003
2570732,1470,-4499
2571736,1471,1523
2572732,1472,5833
2573736,1473,9700
2574732,1474,10603
2575732,1475,9829
2576732,1476,5593
2577736,1477,2030
2578732,1478,633
2579732,1479,144
2580736,1480,-300
2581736,1481,634
2582732,1482,1906
2583736,1483,5034
2584736,1484,7736
2585732,1485,8640
