pc_timestamp,sample_index,raw_value
55770728,54670,7330
55771728,54671,2135
55772732,54672,3653
55773728,54673,2233
55774728,54674,2263
55775732,54675,1205
55776728,54676,273
55777728,54677,5088
55778732,54678,4247
55779728,54679,6486
55780728,54680,8963
55781732,54681,5112
55782732,54682,2730
55783728,54683,2039
55784732,54684,4475
55785728,54685,3901
55786728,54686,1478
55787732,54687,2417
55788728,54688,5761
55789732,54689,8026
55790728,54690,7341
55791728,54691,5384
55792728,54692,4172
55793732,54693,2443
55794732,54694,843
55795728,54695,277
55796728,54696,2318
55797732,54697,5118
55798732,54698,4490
55799732,54699,6263
55800732,54700,8902
55801728,54701,7847
55802732,54702,5558
55803728,54703,2849
55804732,54704,63
55805732,54705,180
55806732,54706,1225
55807728,54707,4078
55808728,54708,5710
55809732,54709,4967
55810732,54710,4882
55811728,54711,5690
55812728,54712,4478
55813732,54713,5189
55814728,54714,5916
55815728,54715,6121
55816732,54716,3839
55817728,54717,1405
55818728,54718,-28
55819728,54719,2023
55820732,54720,5476
55821728,54721,5871
55822728,54722,3682
55823728,54723,6233
55824728,54724,7350
55825732,54725,6928
55826728,54726,5617
55827732,54727,3639
55828728,54728,1986
55829732,54729,-427
55830728,54730,-1141
55831728,54731,962
55832728,54732,5133
55833728,54733,10022
55834732,54734,11416
55835728,54735,8272
55836728,54736,4090
55837728,54737,-320
55838732,54738,-1651
55839728,54739,-1842
55840732,54740,3716
55841728,54741,7084
55842728,54742,3685
55843732,54743,5244
55844728,54744,9301
55845732,54745,10622
55846728,54746,6697
55847728,54747,5105
55848728,54748,3083
55849732,54749,-510
55850732,54750,-2428
55851728,54751,-657
55852728,54752,3284
55853732,54753,6859
55854728,54754,9061
55855728,54755,8922
55856732,54756,6980
55857728,54757,4515
55858732,54758,-943
55859728,54759,-2381
55860732,54760,-225
55861728,54761,4007
55862728,54762,6455
55863728,54763,5219
55864728,54764,8087
55865732,54765,8928
55866728,54766,7603
55867732,54767,7645
55868732,54768,4678
55869728,54769,1159
55870732,54770,-2380
55871728,54771,-3062
55872728,54772,-1779
55873728,54773,-504
55874728,54774,6174
55875732,54775,13497
55876732,54776,14356
55877732,54777,11532
55878728,54778,9546
55879732,54779,3983
55880728,54780,-1217
55881736,54781,-5717
55882728,54782,-6974
55883728,54783,5457
55884732,54784,9767
55885732,54785,8284
55886728,54786,9260
55887728,54787,8730
55888728,54788,7675
55889728,54789,5513
55890732,54790,1681
55891728,54791,718
55892728,54792,-3024
55893732,54793,-903
55894732,54794,1363
55895728,54795,4563
55896732,54796,5232
55897728,54797,8893
55898732,54798,9330
55899732,54799,6094
55900728,54800,2683
55901732,54801,1990
55902728,54802,6463
55903728,54803,7427
55904732,54804,4487
55905728,54805,1623
55906728,54806,981
55907728,54807,1117
55908732,54808,1226
55909728,54809,4076
55910728,54810,5427
55911732,54811,6111
55912728,54812,7431
55913732,54813,7529
55914732,54814,5942
55915728,54815,3982
55916728,54816,-612
55917728,54817,1466
55918728,54818,6486
55919728,54819,7038
55920728,54820,7276
55921732,54821,1989
55922728,54822,455
55923728,54823,966
55924732,54824,5545
55925728,54825,6235
55926728,54826,4719
55927732,54827,3002
55928728,54828,1131
55929732,54829,565
55930732,54830,5718
55931732,54831,8653
55932728,54832,7492
55933728,54833,3390
55934728,54834,4296
55935732,54835,5365
55936732,54836,6729
55937728,54837,7345
55938728,54838,4874
55939732,54839,3504
55940728,54840,-83
55941728,54841,-1583
55942728,54842,-258
55943732,54843,1133
55944728,54844,7934
55945728,54845,8183
55946732,54846,8226
55947728,54847,7993
55948728,54848,5453
55949732,54849,1553
55950728,54850,1333
55951728,54851,1159
55952728,54852,3474
55953728,54853,3145
55954728,54854,5550
55955728,54855,6208
55956728,54856,6175
55957732,54857,4985
55958728,54858,2686
55959732,54859,1715
55960728,54860,-578
55961728,54861,1298
55962732,54862,5235
55963728,54863,6747
55964732,54864,4973
55965728,54865,8790
55966736,54866,8227
55967728,54867,7959
55968728,54868,4042
55969732,54869,-40
55970728,54870,2568
55971732,54871,964
55972728,54872,3049
55973728,54873,1374
55974728,54874,1518
55975728,54875,2395
55976732,54876,4631
55977728,54877,8464
55978732,54878,9905
55979728,54879,9133
55980732,54880,5057
55981732,54881,5098
55982732,54882,2939
55983728,54883,2016
55984728,54884,824
55985728,54885,1465
55986732,54886,1245
55987732,54887,1572
55988728,54888,1099
55989728,54889,3308
55990732,54890,5577
55991728,54891,9348
55992732,54892,8320
55993728,54893,5353
55994728,54894,5857
55995728,54895,6883
55996732,54896,8434
55997732,54897,5407
55998732,54898,3214
55999728,54899,-2305
56000728,54900,-4151
56001732,54901,-1309
56002728,54902,1320
56003728,54903,3511
56004732,54904,11507
56005732,54905,9821
56006728,54906,5132
56007728,54907,2704
56008728,54908,1202
56009736,54909,1387
56010728,54910,5813
56011728,54911,8704
56012728,54912,8052
56013732,54913,7288
56014728,54914,4569
56015728,54915,2143
56016732,54916,-2080
56017732,54917,-2447
56018728,54918,-1119
56019728,54919,1945
56020728,54920,5788
56021728,54921,6693
56022732,54922,6609
56023728,54923,6125
56024732,54924,5994
56025728,54925,8689
56026728,54926,7487
56027732,54927,2793
56028728,54928,2396
56029728,54929,2510
56030732,54930,904
56031728,54931,-528
56032728,54932,1477
56033732,54933,5027
56034728,54934,8098
56035732,54935,12936
56036728,54936,8377
56037728,54937,6175
56038732,54938,525
56039728,54939,1190
56040732,54940,1740
56041728,54941,1942
56042728,54942,1205
56043732,54943,111
56044728,54944,2845
56045732,54945,6235
56046728,54946,8309
56047732,54947,6814
56048728,54948,4170
56049728,54949,3471
56050728,54950,4737
56051732,54951,6660
56052728,54952,7254
56053732,54953,5576
56054728,54954,4471
56055732,54955,3902
56056728,54956,464
56057728,54957,209
56058728,54958,-451
56059732,54959,1430
56060728,54960,4198
56061732,54961,8023
56062732,54962,9244
56063728,54963,8503
56064728,54964,6790
56065728,54965,-792
56066728,54966,-1244
56067728,54967,3010
56068732,54968,4959
56069728,54969,7113
56070732,54970,4897
56071728,54971,5073
56072728,54972,6194
56073728,54973,4513
56074728,54974,5612
56075732,54975,5415
56076728,54976,4693
56077728,54977,2160
56078732,54978,2646
56079728,54979,3625
56080732,54980,3655
56081732,54981,6602
56082728,54982,5270
56083728,54983,3204
56084728,54984,1968
56085728,54985,1718
56086728,54986,3763
56087732,54987,2644
56088728,54988,7819
56089732,54989,7941
56090728,54990,8878
56091732,54991,5998
56092728,54992,4648
56093732,54993,1110
56094736,54994,-1973
56095728,54995,-1741
56096728,54996,610
56097728,54997,4149
56098728,54998,6113
56099732,54999,8430
56100728,55000,9710
56101728,55001,9731
56102728,55002,6219
56103732,55003,3514
56104728,55004,1365
56105732,55005,-3120
56106728,55006,754
56107728,55007,320
56108728,55008,3803
56109728,55009,7488
56110732,55010,6825
56111728,55011,10232
56112732,55012,7393
56113732,55013,4727
56114728,55014,-1382
56115728,55015,3261
56116728,55016,4314
56117728,55017,3760
56118728,55018,3566
56119728,55019,2704
56120728,55020,6457
56121728,55021,4811
56122732,55022,5719
56123728,55023,64
56124732,55024,1224
56125728,55025,8577
56126732,55026,6208
56127728,55027,2095
56128732,55028,2837
56129728,55029,5852
56130728,55030,7415
56131728,55031,7502
56132732,55032,4651
56133728,55033,1798
56134728,55034,273
56135728,55035,-2093
56136732,55036,3262
56137736,55037,5566
56138732,55038,5659
56139732,55039,6518
56140728,55040,7772
56141732,55041,7182
56142728,55042,6217
56143728,55043,3803
56144728,55044,1487
56145728,55045,1132
56146732,55046,-764
56147732,55047,-847
56148728,55048,2071
56149728,55049,5801
56150728,55050,7645
56151728,55051,7400
56152732,55052,10572
56153732,55053,9641
56154728,55054,8505
56155732,55055,3848
56156732,55056,-116
56157732,55057,-4473
56158728,55058,-5315
56159732,55059,494
56160728,55060,5302
56161728,55061,6921
56162732,55062,8905
56163728,55063,10175
56164728,55064,8183
56165728,55065,6993
56166732,55066,5215
56167732,55067,4411
56168728,55068,2947
56169728,55069,259
56170728,55070,-988
56171728,55071,310
56172728,55072,2954
56173732,55073,3751
56174728,55074,6251
56175728,55075,5248
56176732,55076,4449
56177728,55077,5709
56178732,55078,4408
56179728,55079,5392
56180728,55080,5866
56181728,55081,5415
56182732,55082,4269
56183728,55083,4900
56184732,55084,3323
56185728,55085,3578
56186732,55086,1726
56187728,55087,1957
56188728,55088,1819
56189732,55089,2060
56190728,55090,4786
56191728,55091,8275
56192728,55092,8796
56193732,55093,7196
56194732,55094,5439
56195728,55095,3792
56196728,55096,3527
56197732,55097,3112
56198728,55098,2677
56199728,55099,2448
56200728,55100,3014
56201728,55101,3786
56202728,55102,4450
56203728,55103,5538
56204728,55104,4092
56205732,55105,3304
56206728,55106,2596
56207732,55107,2037
56208728,55108,2356
56209732,55109,5240
56210728,55110,6935
56211728,55111,8756
56212728,55112,7311
56213728,55113,6351
56214728,55114,4338
