pc_timestamp,sample_index,raw_value
16517728,15417,1045
16518728,15418,2289
16519732,15419,2482
16520732,15420,4374
16521732,15421,5590
16522728,15422,5747
16523728,15423,6080
16524732,15424,5258
16525732,15425,3448
16526732,15426,2098
16527728,15427,4476
16528728,15428,5115
16529728,15429,6049
16530732,15430,6463
16531728,15431,5085
16532728,15432,2836
16533728,15433,1870
16534732,15434,1632
16535732,15435,2149
16536728,15436,3195
16537728,15437,4495
16538728,15438,5216
16539728,15439,7186
16540732,15440,7294
16541732,15441,5689
16542732,15442,3090
16543728,15443,1143
16544732,15444,1356
16545732,15445,749
16546728,15446,2458
16547728,15447,4194
16548732,15448,7708
16549732,15449,9601
16550728,15450,8636
16551728,15451,7063
16552728,15452,4138
16553732,15453,1443
16554728,15454,-1724
16555728,15455,-737
16556732,15456,-436
16557732,15457,1637
16558732,15458,4163
16559732,15459,6829
16560728,15460,8684
16561728,15461,11438
16562732,15462,6468
16563732,15463,4621
16564732,15464,1173
16565728,15465,1113
16566728,15466,-2247
16567728,15467,-1260
16568728,15468,-456
16569728,15469,3522
16570728,15470,6510
16571728,15471,9599
16572732,15472,9950
16573728,15473,8035
16574728,15474,5763
16575732,15475,3326
16576732,15476,1045
16577732,15477,-145
16578728,15478,1106
16579728,15479,2524
16580732,15480,764
16581728,15481,535
16582728,15482,5596
16583728,15483,8742
16584728,15484,11621
16585736,15485,10489
16586728,15486,8529
16587728,15487,4636
16588732,15488,2226
16589728,15489,-825
16590732,15490,-1906
16591728,15491,-2114
16592728,15492,404
16593728,15493,3667
16594728,15494,6817
16595732,15495,8539
16596732,15496,8333
16597732,15497,7878
16598728,15498,5578
16599732,15499,3790
16600728,15500,3178
16601728,15501,-1031
16602728,15502,-746
16603728,15503,1585
16604732,15504,4518
16605728,15505,7863
16606728,15506,9166
16607728,15507,7929
16608732,15508,6759
16609728,15509,5693
16610728,15510,3896
16611728,15511,2318
16612728,15512,1017
16613728,15513,970
16614728,15514,1227
16615728,15515,1450
16616728,15516,3508
16617728,15517,4389
16618728,15518,4574
16619732,15519,5268
16620732,15520,7327
16621728,15521,9298
16622732,15522,4941
16623732,15523,1193
16624728,15524,1126
16625728,15525,-33
16626732,15526,1589
16627728,15527,4543
16628728,15528,5724
16629728,15529,6105
16630732,15530,5683
16631732,15531,5518
16632728,15532,4012
16633728,15533,3417
16634732,15534,1869
16635732,15535,1319
16636728,15536,1744
16637728,15537,8567
16638732,15538,9765
16639728,15539,9510
16640732,15540,6663
16641728,15541,4644
16642728,15542,1568
16643732,15543,-1761
16644732,15544,-1314
16645728,15545,-753
16646728,15546,1258
16647732,15547,4429
16648728,15548,6265
16649728,15549,8070
16650728,15550,10395
16651728,15551,10167
16652728,15552,8769
16653728,15553,4135
16654728,15554,173
16655732,15555,-3536
16656732,15556,-3065
16657732,15557,270
16658728,15558,4077
16659728,15559,7617
16660728,15560,8836
16661728,15561,9581
16662728,15562,9521
16663732,15563,6334
16664728,15564,2538
16665728,15565,125
16666732,15566,267
16667728,15567,261
16668732,15568,2346
16669728,15569,3317
16670732,15570,5677
16671728,15571,5291
16672728,15572,5490
16673728,15573,5285
16674732,15574,5912
16675732,15575,6392
16676728,15576,5662
16677728,15577,4445
16678732,15578,2614
16679732,15579,2107
16680732,15580,1711
16681728,15581,2290
16682732,15582,4773
16683728,15583,7261
16684728,15584,3371
16685732,15585,1643
16686732,15586,1661
16687732,15587,2951
16688732,15588,4384
16689728,15589,7559
16690728,15590,10109
16691728,15591,8792
16692728,15592,4393
16693732,15593,278
16694732,15594,-310
16695728,15595,-2393
16696728,15596,246
16697732,15597,2650
16698728,15598,5918
16699732,15599,7443
16700732,15600,8618
16701728,15601,9676
16702732,15602,7019
16703728,15603,4503
16704728,15604,1859
16705728,15605,2215
16706728,15606,1260
16707732,15607,1448
16708732,15608,2450
16709728,15609,2842
16710728,15610,3366
16711728,15611,4395
16712728,15612,5798
16713736,15613,7007
16714732,15614,8385
16715732,15615,6171
16716732,15616,4330
16717728,15617,915
16718732,15618,881
16719728,15619,1617
16720728,15620,3269
16721728,15621,3369
16722728,15622,6177
16723728,15623,8486
16724728,15624,7260
16725728,15625,6261
16726732,15626,3371
16727732,15627,673
16728728,15628,749
16729728,15629,3220
16730728,15630,5500
16731732,15631,7269
16732732,15632,8544
16733728,15633,5613
16734728,15634,2067
16735728,15635,-630
16736728,15636,-1247
16737732,15637,101
16738728,15638,3408
16739728,15639,7270
16740728,15640,9024
16741732,15641,8717
16742728,15642,6992
16743728,15643,4944
16744728,15644,3095
16745728,15645,1409
16746732,15646,1183
16747732,15647,2341
16748728,15648,4258
16749728,15649,2946
16750728,15650,3688
16751728,15651,3570
16752728,15652,4808
16753732,15653,6394
16754728,15654,7770
16755728,15655,10346
16756732,15656,9673
16757728,15657,7266
16758728,15658,2279
16759728,15659,-3310
16760728,15660,-4157
16761732,15661,-4648
16762732,15662,-1757
16763728,15663,7161
16764728,15664,11095
16765728,15665,11569
16766732,15666,9633
16767728,15667,7017
16768728,15668,4352
16769732,15669,2667
16770732,15670,576
16771728,15671,-1133
16772728,15672,198
16773728,15673,2731
16774732,15674,4514
16775728,15675,5852
16776728,15676,6955
16777732,15677,7385
16778728,15678,7828
16779732,15679,4805
16780728,15680,2808
16781728,15681,2646
16782728,15682,2564
16783728,15683,2713
16784732,15684,2425
16785732,15685,4413
16786728,15686,5734
16787728,15687,6485
16788732,15688,4622
16789728,15689,2560
16790728,15690,576
16791728,15691,2108
16792728,15692,3722
16793728,15693,5668
16794728,15694,7184
16795728,15695,7913
16796732,15696,7847
16797732,15697,5221
16798732,15698,2635
16799732,15699,1187
16800728,15700,-2259
16801732,15701,-1266
16802732,15702,2426
16803728,15703,4914
16804728,15704,7940
16805732,15705,7757
16806728,15706,10106
16807732,15707,6784
16808732,15708,3901
16809732,15709,-385
16810728,15710,-479
16811732,15711,-236
16812732,15712,976
16813728,15713,3484
16814728,15714,6052
16815732,15715,5863
16816732,15716,4660
16817728,15717,4982
16818728,15718,6690
16819728,15719,7584
16820732,15720,9261
16821728,15721,7531
16822728,15722,4675
16823732,15723,1395
16824728,15724,-526
16825732,15725,-1048
16826728,15726,-1752
16827732,15727,668
16828728,15728,1829
16829728,15729,6172
16830732,15730,8270
16831728,15731,9225
16832728,15732,10668
16833732,15733,9486
16834728,15734,5832
16835728,15735,2248
16836728,15736,-775
16837732,15737,-2786
16838728,15738,-981
16839728,15739,2110
16840728,15740,4711
16841736,15741,7725
16842732,15742,8064
16843732,15743,7963
16844732,15744,7893
16845728,15745,5421
16846728,15746,2563
16847728,15747,1590
16848728,15748,2254
16849732,15749,-1914
16850732,15750,77
16851728,15751,1079
16852728,15752,3040
16853728,15753,7978
16854728,15754,11897
16855732,15755,12009
16856728,15756,10099
16857728,15757,6826
16858728,15758,3342
16859728,15759,-531
16860728,15760,-3822
16861728,15761,-4257
16862728,15762,-1562
16863728,15763,2717
16864728,15764,6381
16865728,15765,9701
16866732,15766,11883
16867728,15767,10573
16868728,15768,1042
16869728,15769,-1319
16870732,15770,-595
16871728,15771,1653
16872732,15772,4406
16873728,15773,7923
16874728,15774,9195
16875732,15775,7499
16876732,15776,5690
16877728,15777,3046
16878728,15778,858
16879732,15779,933
16880732,15780,1157
16881732,15781,2644
16882728,15782,3358
16883732,15783,2935
16884732,15784,6484
16885732,15785,7638
16886728,15786,8669
16887728,15787,8373
16888728,15788,7467
16889732,15789,3413
16890732,15790,-115
16891732,15791,-1874
16892732,15792,-481
16893728,15793,1979
16894732,15794,5157
16895732,15795,6960
16896728,15796,7091
16897728,15797,8004
16898728,15798,6961
16899732,15799,4788
16900732,15800,2221
16901728,15801,1507
16902728,15802,1931
16903728,15803,2298
16904728,15804,2542
16905728,15805,2652
16906732,15806,3728
16907728,15807,5997
16908728,15808,7232
16909732,15809,7372
16910732,15810,6816
16911728,15811,5879
16912728,15812,3351
16913728,15813,1722
16914732,15814,601
16915732,15815,229
16916728,15816,1009
16917728,15817,405
16918732,15818,2665
16919732,15819,6631
16920728,15820,12416
16921732,15821,14797
16922728,15822,13506
16923732,15823,8266
16924732,15824,715
16925732,15825,-4387
16926732,15826,-7204
16927732,15827,-4993
16928732,15828,-890
16929728,15829,4865
16930728,15830,9722
16931728,15831,9966
16932732,15832,8400
16933732,15833,4892
16934728,15834,3157
16935728,15835,3148
16936728,15836,2303
16937732,15837,3406
16938732,15838,1596
16939728,15839,3065
16940728,15840,3270
16941728,15841,2554
16942732,15842,3216
16943728,15843,3030
16944728,15844,6463
16945728,15845,11653
16946728,15846,12995
16947728,15847,10793
16948732,15848,6103
16949728,15849,-1291
16950728,15850,-6335
16951732,15851,-5415
16952728,15852,-3932
16953732,15853,1154
16954732,15854,5588
16955728,15855,10744
16956728,15856,12704
16957728,15857,11573
16958728,15858,8596
16959728,15859,4531
16960732,15860,987
16961728,15861,-1517
16962732,15862,-2231
16963728,15863,-1105
16964732,15864,1775
16965732,15865,5108
16966728,15866,8071
16967728,15867,8812
16968728,15868,10411
16969732,15869,8193
16970728,15870,6910
16971728,15871,2843
16972728,15872,1586
16973728,15873,-911
16974728,15874,-74
16975728,15875,385
16976728,15876,2881
16977728,15877,4541
16978732,15878,5660
16979732,15879,5434
16980728,15880,6799
16981728,15881,6845
16982728,15882,6985
16983732,15883,5024
16984728,15884,4780
16985728,15885,3644
16986728,15886,1578
16987732,15887,24
16988728,15888,1235
16989732,15889,3180
16990732,15890,4363
16991728,15891,5755
16992732,15892,6550
16993728,15893,6821
16994732,15894,4774
16995732,15895,2863
16996728,15896,4521
16997732,15897,2633
16998728,15898,3045
16999728,15899,3309
17000728,15900,2350
17001728,15901,2977
17002732,15902,5334
17003732,15903,4645
17004732,15904,3265
17005728,15905,4969
17006728,15906,4517
17007728,15907,4959
17008728,15908,4165
17009728,15909,3522
17010728,15910,3694
17011732,15911,3499
17012732,15912,2806
17013732,15913,6992
17014728,15914,8205
17015732,15915,7939
17016728,15916,5473
17017732,15917,1804
17018732,15918,526
17019728,15919,-602
17020728,15920,1923
17021732,15921,4881
17022732,15922,5945
17023728,15923,7096
17024732,15924,8649
17025728,15925,8004
17026728,15926,4035
17027728,15927,576
17028728,15928,-1796
17029728,15929,-2115
17030728,15930,702
17031732,15931,5268
17032728,15932,10250
17033732,15933,10691
17034732,15934,8038
17035728,15935,4216
17036732,15936,3184
17037728,15937,2004
17038732,15938,201
17039732,15939,1219
17040732,15940,868
17041728,15941,4186
17042728,15942,6021
17043728,15943,6693
17044732,15944,4815
17045732,15945,2503
17046732,15946,2637
17047732,15947,4398
17048732,15948,6510
17049728,15949,7370
17050732,15950,8856
17051728,15951,7706
17052728,15952,7314
17053732,15953,955
17054732,15954,-2933
17055728,15955,-4385
17056732,15956,-1005
17057728,15957,3158
17058728,15958,7810
17059728,15959,9190
17060732,15960,9319
17061732,15961,8866
17062728,15962,6226
17063728,15963,3402
17064728,15964,1124
17065728,15965,390
17066732,15966,1290
17067732,15967,2200
17068732,15968,5320
17069728,15969,7178
17070728,15970,7697
17071732,15971,7375
17072728,15972,4795
17073732,15973,2563
17074732,15974,1122
17075728,15975,531
17076732,15976,1229
17077728,15977,2283
17078728,15978,4956
17079732,15979,5748
17080728,15980,6708
17081728,15981,6763
17082728,15982,5871
17083732,15983,3909
17084732,15984,2114
17085728,15985,3212
17086728,15986,4043
17087728,15987,5312
17088732,15988,4668
17089728,15989,3790
17090728,15990,4771
17091732,15991,4928
17092732,15992,3816
17093728,15993,3795
17094732,15994,3103
17095728,15995,1965
17096728,15996,1981
